city,stationId,station_source,name,address,lat,lng,sea_level,status
Aktau,30063104,AirKaz.org,Школа №22,"школа № 22, улица Геологов, 22 мкр., Aktau, Mangystau Region, 130000, Kazakhstan",43.645,51.175,0.0,ok
Pavlodar,34464708,AirKaz.org,Школа №41,"Малайсары батыра, Восточный, Pavlodar, Pavlodar Region, 140011, Kazakhstan",52.288,77.007,0.0,ok
Almaty,37380840,AirKaz.org,ул.Дулати,"Каргалинка, Нурлытау, Бостандыкский район, Almaty, 050023, Kazakhstan",43.17,76.899,0.0,ok
Pavlodar,39542696,AirKaz.org,ул. Ломова,"Нуркина, Южный, Pavlodar, Pavlodar Region, 140000, Kazakhstan",52.265,76.964,0.0,ok
Astana,32149779,AirKaz.org,"Ташенова, 8","Zhumabek Tashenov street, Заречный, Nur-Sultan, район ""Байконур"", Nur-Sultan, 010000, Kazakhstan",51.1514,71.4342,0.0,ok
Pavlodar,33858988,AirKaz.org,Толстого 95,"№10 школа-лицей им.Абая, улица Толстого, Южный, Pavlodar, Pavlodar Region, 140000, Kazakhstan",52.275,76.962,0.0,ok
Almaty,36200067,AirKaz.org,Айнабулак-3,"Макатаева улица, микрорайон Айнабулак-3, Жетысуский район, Almaty, 050014, Kazakhstan",43.324,76.919,0.0,ok
Almaty,39379024,AirKaz.org,Муканова 159,"Весна, ЖК, 159, Mukanov Street, Алмалинский район, Almaty, 050008, Kazakhstan",43.2572,76.914,0.0,ok
Pavlodar,32948715,AirKaz.org,ул. Ткачева,"улица Теплова, Усольский микрорайон, Южный, Pavlodar, Павлодар Г.А., Pavlodar Region, 140007, Kazakhstan",52.257,76.945,0.0,ok
Aktobe,36880579,AirKaz.org,Белинского 5,"проспект Мира, Aktobe, Aktobe Region, 030000, Kazakhstan",50.318,57.142,0.0,ok
Aktobe,37913486,AirKaz.org,Рыскулова 4Г,"улица Кошевого, Aktobe, Aktobe Region, 030000, Kazakhstan",50.316,57.126,0.0,ok
Almaty,30369354,AirKaz.org,"Тулебаева, 82","Tolebaev Street, Медеуский район, Almaty, A25Y5H4, Kazakhstan",43.2576,76.9484,0.0,ok
Aksay,35137762,AirKaz.org,ПНЗ №4 (Аксай),"улица Арыстанова, Aksay, Borili District, West Kazakhstan Region, 090301, Kazakhstan",51.16,52.997,0.0,ok
Shymkent,38737023,AirKaz.org,ул.Сайрамская,"улица Желтоксан, Каратобе 2, Shymkent, Енбекшинский район, Шымкент, 160008, Kazakhstan",42.314,69.642,0.0,ok
Temirtau,3218686,AirKaz.org,Темиртау (СШ 16),"улица Темиртауская, Temirtau, Темиртау Г.А., Karaganda Region, 101400, Kazakhstan",50.052,72.942,0.0,ok
Aktobe,31596906,AirKaz.org,Есет Батыра 109А,"ГЕЛЕО, Малая Алия, 5th microdistrict, Aktobe, Aktobe Region, 030000, Kazakhstan",50.294,57.169,0.0,ok
Almaty,34703847,AirKaz.org,ул.Туруспекова,"Турусбекова, Кристал, Наурызбайский район, Almaty, 050070, Kazakhstan",43.178,76.87,0.0,ok
Shymkent,32474482,AirKaz.org,ул.Туркестанская,"Туркестанская улица, Shymkent, Аль-Фарабийский район, Шымкент, 160018, Kazakhstan",42.316,69.592,0.0,ok
Almaty,2,AirKaz.org,Альфараби - Маркова,"Al-Farabi Avenue (East), Асқартау, Медеуский район, Almaty, 050044, Kazakhstan",43.224,76.938,0.0,ok
Almaty,109,AirKaz.org,Тулебаева-Курмангазы,"Kurmangazy Str, Медеуский район, Almaty, 050021, Kazakhstan",43.245,76.95,0.0,ok
Almaty,27423,Purple Air,Luxor,"улица Оспанова, Турксиб, Medeu District, Almaty, 050020, Kazakhstan",43.204582,76.974144,0.0,ok
