date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2023-12-04 22:00:00+00:00,29.6,20.0,577.0,27.5,49.9,66.0
2023-12-04 23:00:00+00:00,24.8,16.8,495.0,21.6,37.7,69.0
2023-12-05 00:00:00+00:00,24.6,16.8,569.0,20.0,32.4,64.0
2023-12-05 01:00:00+00:00,27.6,19.0,766.0,23.9,53.9,59.0
2023-12-05 02:00:00+00:00,38.3,26.5,1030.0,29.2,83.0,53.0
2023-12-05 03:00:00+00:00,49.9,34.7,1179.0,32.2,100.5,51.0
2023-12-05 04:00:00+00:00,57.0,39.7,1104.0,30.7,94.9,58.0
2023-12-05 05:00:00+00:00,38.4,26.6,913.0,26.9,77.6,69.0
2023-12-05 06:00:00+00:00,32.4,22.4,747.0,24.0,63.9,78.0
2023-12-05 07:00:00+00:00,28.0,19.2,644.0,22.9,58.2,83.0
2023-12-05 08:00:00+00:00,27.1,18.5,567.0,22.7,56.1,85.0
2023-12-05 09:00:00+00:00,26.3,17.9,542.0,24.2,59.1,82.0
2023-12-05 10:00:00+00:00,31.2,21.4,596.0,29.0,70.9,71.0
2023-12-05 11:00:00+00:00,39.2,27.0,703.0,35.5,87.9,55.0
2023-12-05 12:00:00+00:00,42.0,28.6,796.0,39.9,99.4,45.0
2023-12-05 13:00:00+00:00,42.1,28.6,893.0,39.6,103.2,44.0
2023-12-05 14:00:00+00:00,46.3,31.7,1026.0,39.1,107.9,43.0
2023-12-05 15:00:00+00:00,50.4,34.5,1115.0,38.7,107.8,42.0
2023-12-05 16:00:00+00:00,50.8,34.8,1134.0,39.0,99.6,42.0
2023-12-05 17:00:00+00:00,49.2,33.8,1109.0,39.4,86.5,43.0
2023-12-05 18:00:00+00:00,43.5,29.8,1040.0,37.9,72.6,45.0
2023-12-05 19:00:00+00:00,35.4,24.1,902.0,32.9,57.3,50.0
2023-12-05 20:00:00+00:00,29.3,19.9,720.0,26.1,41.2,55.0
2023-12-05 21:00:00+00:00,25.0,17.0,573.0,20.5,29.7,60.0
2023-12-05 22:00:00+00:00,22.2,15.0,479.0,16.9,24.0,62.0
2023-12-05 23:00:00+00:00,20.1,13.5,420.0,14.5,22.9,64.0
2023-12-06 00:00:00+00:00,20.8,14.0,454.0,15.0,29.4,62.0
2023-12-06 01:00:00+00:00,22.6,15.3,568.0,20.0,46.1,58.0
2023-12-06 02:00:00+00:00,28.1,19.2,723.0,26.8,69.0,54.0
2023-12-06 03:00:00+00:00,34.7,23.9,834.0,31.1,84.9,52.0
2023-12-06 04:00:00+00:00,38.4,26.5,860.0,30.2,86.7,56.0
2023-12-06 05:00:00+00:00,41.7,28.9,840.0,26.8,81.6,62.0
2023-12-06 06:00:00+00:00,33.1,22.8,808.0,24.7,77.4,67.0
2023-12-06 07:00:00+00:00,25.7,17.7,747.0,24.5,74.3,70.0
2023-12-06 08:00:00+00:00,26.1,17.9,673.0,25.5,72.2,72.0
2023-12-06 09:00:00+00:00,29.2,20.1,666.0,29.4,78.9,70.0
2023-12-06 10:00:00+00:00,32.2,22.2,778.0,38.7,99.8,62.0
2023-12-06 11:00:00+00:00,38.0,26.3,958.0,50.9,129.4,50.0
2023-12-06 12:00:00+00:00,50.2,35.0,1119.0,60.8,153.0,43.0
2023-12-06 13:00:00+00:00,52.0,36.4,1210.0,59.5,171.2,41.0
2023-12-06 14:00:00+00:00,60.1,42.0,1330.0,57.5,195.0,37.0
2023-12-06 15:00:00+00:00,60.5,42.3,1372.0,55.0,203.9,35.0
2023-12-06 16:00:00+00:00,57.0,39.7,1271.0,51.9,184.5,34.0
2023-12-06 17:00:00+00:00,49.0,33.9,1092.0,48.2,150.2,35.0
2023-12-06 18:00:00+00:00,41.0,28.2,927.0,44.5,120.0,36.0
2023-12-06 19:00:00+00:00,34.2,23.3,802.0,40.7,100.5,38.0
2023-12-06 20:00:00+00:00,30.0,20.3,690.0,36.9,85.2,42.0
2023-12-06 21:00:00+00:00,27.2,18.2,600.0,33.6,73.5,44.0
2023-12-06 22:00:00+00:00,24.7,16.4,526.0,30.8,64.5,45.0
2023-12-06 23:00:00+00:00,25.4,16.6,474.0,28.5,59.1,45.0
2023-12-07 00:00:00+00:00,19.2,12.8,470.0,24.3,51.0,46.0
2023-12-07 01:00:00+00:00,19.8,13.3,629.0,26.2,76.2,45.0
2023-12-07 02:00:00+00:00,32.5,22.1,844.0,28.7,110.3,44.0
2023-12-07 03:00:00+00:00,41.7,28.6,966.0,29.6,130.5,45.0
2023-12-07 04:00:00+00:00,36.0,24.6,907.0,27.0,123.4,49.0
2023-12-07 05:00:00+00:00,30.2,20.5,757.0,22.8,102.4,55.0
2023-12-07 06:00:00+00:00,28.2,19.2,635.0,20.1,85.4,59.0
2023-12-07 07:00:00+00:00,27.5,18.6,578.0,20.5,78.0,60.0
2023-12-07 08:00:00+00:00,28.8,19.4,549.0,22.5,74.5,59.0
2023-12-07 09:00:00+00:00,31.3,21.0,559.0,24.7,76.2,57.0
2023-12-07 10:00:00+00:00,32.5,21.8,624.0,26.8,84.5,53.0
2023-12-07 11:00:00+00:00,36.3,24.5,728.0,29.2,97.9,48.0
2023-12-07 12:00:00+00:00,35.0,23.6,690.0,26.9,95.2,45.0
2023-12-07 13:00:00+00:00,40.4,27.4,842.0,27.1,120.2,44.0
2023-12-07 14:00:00+00:00,51.3,35.0,1049.0,27.3,154.4,43.0
2023-12-07 15:00:00+00:00,54.7,37.4,1185.0,27.3,177.1,42.0
2023-12-07 16:00:00+00:00,48.8,33.3,1184.0,26.9,177.7,42.0
2023-12-07 17:00:00+00:00,48.9,33.4,1111.0,26.3,166.9,44.0
2023-12-07 18:00:00+00:00,47.6,32.5,1037.0,25.3,156.0,45.0
2023-12-07 19:00:00+00:00,45.2,31.0,982.0,23.7,148.8,47.0
2023-12-07 20:00:00+00:00,42.4,29.0,926.0,21.8,141.6,49.0
2023-12-07 21:00:00+00:00,40.0,27.5,874.0,20.5,134.6,50.0
2023-12-07 22:00:00+00:00,36.6,25.0,822.0,20.3,126.5,51.0
2023-12-07 23:00:00+00:00,34.9,23.9,775.0,20.8,118.7,51.0
2023-12-08 00:00:00+00:00,37.3,25.3,778.0,26.9,124.1,50.0
2023-12-08 01:00:00+00:00,36.0,24.4,821.0,28.1,129.1,50.0
2023-12-08 02:00:00+00:00,39.1,26.5,876.0,29.8,135.4,50.0
2023-12-08 03:00:00+00:00,44.1,29.9,896.0,30.2,136.1,51.0
2023-12-08 04:00:00+00:00,39.3,26.5,847.0,28.2,126.0,53.0
2023-12-08 05:00:00+00:00,37.3,25.1,762.0,24.9,110.2,56.0
2023-12-08 06:00:00+00:00,34.3,23.2,691.0,23.0,97.4,57.0
2023-12-08 07:00:00+00:00,31.7,21.4,649.0,23.5,90.8,55.0
2023-12-08 08:00:00+00:00,29.9,20.3,621.0,25.3,87.1,52.0
2023-12-08 09:00:00+00:00,28.9,19.6,610.0,27.3,85.1,47.0
2023-12-08 10:00:00+00:00,28.1,19.1,623.0,29.5,84.8,41.0
2023-12-08 11:00:00+00:00,25.4,17.5,654.0,31.8,86.0,34.0
2023-12-08 12:00:00+00:00,27.3,18.7,640.0,23.9,79.1,37.0
2023-12-08 13:00:00+00:00,30.3,20.8,647.0,24.3,81.1,35.0
2023-12-08 14:00:00+00:00,25.3,17.3,656.0,24.9,83.7,33.0
2023-12-08 15:00:00+00:00,26.3,18.0,663.0,25.3,85.0,31.0
2023-12-08 16:00:00+00:00,26.8,18.4,669.0,25.5,84.4,30.0
2023-12-08 17:00:00+00:00,27.0,18.5,673.0,25.6,82.6,30.0
2023-12-08 18:00:00+00:00,25.8,17.6,663.0,25.7,79.0,29.0
2023-12-08 19:00:00+00:00,23.7,16.2,627.0,25.8,72.4,28.0
2023-12-08 20:00:00+00:00,22.0,15.0,576.0,26.0,64.2,27.0
2023-12-08 21:00:00+00:00,20.5,14.0,536.0,26.4,57.8,26.0
2023-12-08 22:00:00+00:00,19.3,13.0,513.0,27.4,54.4,24.0
2023-12-08 23:00:00+00:00,18.2,12.4,500.0,28.7,52.9,21.0
2023-12-09 00:00:00+00:00,14.7,10.0,420.0,25.5,42.3,26.0
2023-12-09 01:00:00+00:00,16.4,11.1,492.0,25.1,57.3,26.0
2023-12-09 02:00:00+00:00,20.1,13.8,591.0,24.6,77.8,26.0
2023-12-09 03:00:00+00:00,24.2,16.6,659.0,24.0,91.7,27.0
2023-12-09 04:00:00+00:00,24.6,16.9,669.0,22.9,93.0,32.0
2023-12-09 05:00:00+00:00,23.5,16.2,648.0,21.7,87.7,38.0
2023-12-09 06:00:00+00:00,23.1,15.9,625.0,21.5,82.2,43.0
2023-12-09 07:00:00+00:00,22.2,15.4,598.0,23.2,77.1,45.0
2023-12-09 08:00:00+00:00,21.0,14.5,569.0,26.0,71.7,45.0
2023-12-09 09:00:00+00:00,19.5,13.5,564.0,28.6,70.9,44.0
2023-12-09 10:00:00+00:00,19.3,13.4,582.0,31.0,74.6,43.0
2023-12-09 11:00:00+00:00,23.9,16.5,625.0,33.3,82.8,41.0
2023-12-09 12:00:00+00:00,36.3,25.3,879.0,36.7,127.0,34.0
2023-12-09 13:00:00+00:00,45.2,31.5,1161.0,35.8,167.7,36.0
2023-12-09 14:00:00+00:00,60.8,42.5,1546.0,34.6,223.3,39.0
2023-12-09 15:00:00+00:00,73.8,51.6,1804.0,33.9,260.2,41.0
2023-12-09 16:00:00+00:00,81.0,56.6,1822.0,34.4,262.5,42.0
2023-12-09 17:00:00+00:00,82.0,57.3,1712.0,35.4,246.2,42.0
2023-12-09 18:00:00+00:00,61.9,43.3,1582.0,36.0,225.6,43.0
2023-12-09 19:00:00+00:00,58.6,41.0,1459.0,35.5,202.8,44.0
2023-12-09 20:00:00+00:00,54.2,37.8,1316.0,34.7,175.8,46.0
2023-12-09 21:00:00+00:00,47.8,33.4,1183.0,34.4,152.7,47.0
2023-12-09 22:00:00+00:00,42.7,29.8,1057.0,35.3,135.4,48.0
2023-12-09 23:00:00+00:00,38.4,26.8,941.0,36.8,122.0,49.0
2023-12-10 00:00:00+00:00,30.0,21.0,757.0,37.2,95.5,48.0
2023-12-10 01:00:00+00:00,29.3,20.5,822.0,37.5,106.2,49.0
2023-12-10 02:00:00+00:00,34.8,24.3,907.0,37.8,120.5,49.0
2023-12-10 03:00:00+00:00,38.4,26.8,942.0,36.8,127.6,52.0
2023-12-10 04:00:00+00:00,40.7,28.5,883.0,33.2,121.1,57.0
2023-12-10 05:00:00+00:00,32.1,22.4,773.0,28.4,107.5,64.0
2023-12-10 06:00:00+00:00,27.9,19.4,677.0,24.9,94.8,70.0
2023-12-10 07:00:00+00:00,24.7,17.2,601.0,23.5,83.2,74.0
2023-12-10 08:00:00+00:00,22.9,15.9,538.0,23.5,72.5,77.0
2023-12-10 09:00:00+00:00,22.3,15.5,531.0,25.7,70.8,76.0
2023-12-10 10:00:00+00:00,22.7,15.7,615.0,32.2,83.6,67.0
2023-12-10 11:00:00+00:00,30.2,21.0,755.0,41.0,105.4,54.0
2023-12-10 12:00:00+00:00,43.2,30.0,844.0,47.3,118.8,44.0
2023-12-10 13:00:00+00:00,47.7,33.2,947.0,47.0,135.8,43.0
2023-12-10 14:00:00+00:00,50.6,35.0,1088.0,46.5,159.1,41.0
2023-12-10 15:00:00+00:00,57.0,39.5,1182.0,45.5,174.7,40.0
2023-12-10 16:00:00+00:00,55.4,38.3,1185.0,43.7,175.7,40.0
2023-12-10 17:00:00+00:00,54.4,37.6,1140.0,41.4,169.0,42.0
2023-12-10 18:00:00+00:00,53.0,36.4,1096.0,39.5,161.7,43.0
2023-12-10 19:00:00+00:00,52.5,36.1,1064.0,38.2,155.1,44.0
2023-12-10 20:00:00+00:00,51.6,35.3,1033.0,37.2,147.9,46.0
2023-12-10 21:00:00+00:00,51.7,35.4,1012.0,36.4,143.0,47.0
2023-12-10 22:00:00+00:00,53.0,36.3,1002.0,35.8,140.6,48.0
2023-12-10 23:00:00+00:00,53.4,36.6,1003.0,35.4,140.6,48.0
2023-12-11 00:00:00+00:00,40.5,27.5,847.0,43.5,115.2,49.0
2023-12-11 01:00:00+00:00,41.4,28.2,877.0,42.5,124.5,49.0
2023-12-11 02:00:00+00:00,44.5,30.3,919.0,41.1,137.2,49.0
2023-12-11 03:00:00+00:00,45.6,31.1,954.0,39.6,145.8,51.0
2023-12-11 04:00:00+00:00,51.1,34.9,979.0,37.6,147.3,56.0
2023-12-11 05:00:00+00:00,51.3,35.0,997.0,35.6,144.7,62.0
2023-12-11 06:00:00+00:00,48.8,33.3,1001.0,35.1,139.5,68.0
2023-12-11 07:00:00+00:00,46.3,31.5,978.0,36.8,130.3,76.0
2023-12-11 08:00:00+00:00,45.2,30.7,940.0,40.2,118.5,84.0
2023-12-11 09:00:00+00:00,45.6,31.1,917.0,44.7,109.4,86.0
2023-12-11 10:00:00+00:00,46.7,31.9,927.0,51.9,106.3,79.0
2023-12-11 11:00:00+00:00,47.1,32.2,951.0,60.3,106.0,66.0
2023-12-11 12:00:00+00:00,41.3,28.3,785.0,54.4,90.4,49.0
2023-12-11 13:00:00+00:00,40.9,28.3,800.0,52.5,91.3,48.0
2023-12-11 14:00:00+00:00,39.6,27.5,819.0,49.8,92.2,47.0
2023-12-11 15:00:00+00:00,36.3,25.3,818.0,47.5,90.2,45.0
2023-12-11 16:00:00+00:00,25.3,17.6,782.0,45.7,82.9,43.0
2023-12-11 17:00:00+00:00,15.5,10.8,726.0,44.3,72.6,41.0
2023-12-11 18:00:00+00:00,10.8,7.5,679.0,43.6,63.9,38.0
2023-12-11 19:00:00+00:00,8.3,5.7,652.0,44.1,58.7,34.0
2023-12-11 20:00:00+00:00,6.8,4.7,633.0,45.2,54.9,30.0
2023-12-11 21:00:00+00:00,6.4,4.4,614.0,46.0,51.4,26.0
2023-12-11 22:00:00+00:00,6.1,4.2,588.0,46.2,46.7,24.0
2023-12-11 23:00:00+00:00,5.7,3.9,563.0,46.0,42.2,23.0
2023-12-12 00:00:00+00:00,8.8,6.1,419.0,31.1,33.4,38.0
2023-12-12 01:00:00+00:00,10.9,7.6,567.0,32.4,51.3,35.0
2023-12-12 02:00:00+00:00,19.4,13.6,766.0,34.0,75.4,32.0
2023-12-12 03:00:00+00:00,27.4,19.2,883.0,33.9,89.5,31.0
2023-12-12 04:00:00+00:00,19.7,13.7,840.0,30.3,83.9,35.0
2023-12-12 05:00:00+00:00,12.9,9.0,715.0,25.0,68.2,42.0
2023-12-12 06:00:00+00:00,11.7,8.2,611.0,21.4,55.4,47.0
2023-12-12 07:00:00+00:00,11.4,8.0,553.0,20.3,48.3,51.0
2023-12-12 08:00:00+00:00,11.1,7.7,516.0,20.8,44.0,54.0
2023-12-12 09:00:00+00:00,11.2,7.8,527.0,23.8,46.5,53.0
2023-12-12 10:00:00+00:00,11.5,8.0,609.0,31.7,58.3,45.0
2023-12-12 11:00:00+00:00,19.3,13.4,738.0,42.2,76.8,33.0
2023-12-12 12:00:00+00:00,42.6,29.6,895.0,41.0,107.5,26.0
2023-12-12 13:00:00+00:00,54.2,37.8,1069.0,39.6,136.0,27.0
2023-12-12 14:00:00+00:00,58.1,40.5,1307.0,37.7,175.1,29.0
2023-12-12 15:00:00+00:00,56.6,39.6,1467.0,36.0,203.0,31.0
2023-12-12 16:00:00+00:00,42.7,29.8,1484.0,34.5,211.7,33.0
2023-12-12 17:00:00+00:00,38.3,26.7,1422.0,33.2,209.3,36.0
2023-12-12 18:00:00+00:00,37.4,26.0,1334.0,32.7,197.9,39.0
2023-12-12 19:00:00+00:00,31.0,21.6,1222.0,33.3,173.5,43.0
2023-12-12 20:00:00+00:00,25.8,18.0,1084.0,34.7,140.2,48.0
2023-12-12 21:00:00+00:00,24.2,16.8,963.0,36.4,112.6,52.0
2023-12-12 22:00:00+00:00,23.2,16.1,863.0,38.9,94.4,54.0
2023-12-12 23:00:00+00:00,22.8,15.8,779.0,41.7,81.8,56.0
2023-12-13 00:00:00+00:00,19.2,13.4,735.0,41.5,74.4,60.0
2023-12-13 01:00:00+00:00,22.3,15.6,812.0,41.0,93.1,60.0
2023-12-13 02:00:00+00:00,29.3,20.5,919.0,40.3,118.8,60.0
2023-12-13 03:00:00+00:00,36.8,25.7,1004.0,38.8,137.3,62.0
2023-12-13 04:00:00+00:00,42.4,29.7,1054.0,35.8,143.8,68.0
2023-12-13 05:00:00+00:00,49.5,34.6,1082.0,32.2,143.1,76.0
2023-12-13 06:00:00+00:00,44.5,31.1,1080.0,29.8,135.7,83.0
2023-12-13 07:00:00+00:00,38.6,27.1,1010.0,28.4,114.6,89.0
2023-12-13 08:00:00+00:00,35.6,24.9,909.0,28.2,86.8,94.0
2023-12-13 09:00:00+00:00,36.2,25.3,879.0,32.1,74.3,92.0
2023-12-13 10:00:00+00:00,38.0,26.5,991.0,44.0,91.2,77.0
2023-12-13 11:00:00+00:00,53.0,37.0,1174.0,59.9,123.3,56.0
2023-12-13 12:00:00+00:00,56.6,44.1,1149.0,61.9,136.7,44.0
2023-12-13 13:00:00+00:00,55.2,43.3,1182.0,60.4,145.7,43.0
2023-12-13 14:00:00+00:00,59.5,44.6,1225.0,58.3,157.5,41.0
2023-12-13 15:00:00+00:00,60.1,45.4,1240.0,56.5,163.2,40.0
2023-12-13 16:00:00+00:00,59.8,45.1,1210.0,55.7,158.2,41.0
2023-12-13 17:00:00+00:00,58.6,43.1,1151.0,55.3,146.9,43.0
2023-12-13 18:00:00+00:00,52.2,38.6,1073.0,54.1,133.5,46.0
2023-12-13 19:00:00+00:00,43.3,33.1,964.0,51.5,117.2,52.0
2023-12-13 20:00:00+00:00,33.3,25.1,837.0,48.2,98.9,59.0
2023-12-13 21:00:00+00:00,27.8,20.8,734.0,45.2,84.6,65.0
2023-12-13 22:00:00+00:00,25.3,18.5,669.0,42.8,76.3,68.0
2023-12-13 23:00:00+00:00,23.3,19.8,629.0,40.7,72.2,70.0
2023-12-14 00:00:00+00:00,15.7,19.4,473.0,22.9,24.2,85.0
2023-12-14 01:00:00+00:00,17.1,20.1,543.0,25.3,35.8,80.0
2023-12-14 02:00:00+00:00,22.4,22.5,641.0,28.6,52.1,73.0
2023-12-14 03:00:00+00:00,26.3,24.7,719.0,30.4,66.2,70.0
2023-12-14 04:00:00+00:00,30.6,26.2,761.0,29.1,77.0,73.0
2023-12-14 05:00:00+00:00,31.8,27.7,784.0,26.4,85.6,79.0
2023-12-14 06:00:00+00:00,32.0,30.2,791.0,24.6,89.0,84.0
2023-12-14 07:00:00+00:00,29.7,28.2,770.0,24.1,81.9,89.0
2023-12-14 08:00:00+00:00,28.1,24.9,734.0,24.6,69.7,94.0
2023-12-14 09:00:00+00:00,32.8,24.3,726.0,27.5,65.1,94.0
2023-12-14 10:00:00+00:00,35.2,27.6,779.0,35.2,76.8,84.0
2023-12-14 11:00:00+00:00,41.0,33.2,859.0,45.3,96.1,69.0
2023-12-14 12:00:00+00:00,35.4,33.1,693.0,35.1,77.8,60.0
2023-12-14 13:00:00+00:00,33.8,32.2,682.0,34.5,80.6,60.0
2023-12-14 14:00:00+00:00,32.9,30.4,667.0,33.7,84.4,59.0
2023-12-14 15:00:00+00:00,32.0,28.5,654.0,33.3,86.9,59.0
2023-12-14 16:00:00+00:00,32.2,27.1,649.0,33.7,87.3,58.0
2023-12-14 17:00:00+00:00,32.2,26.3,647.0,34.4,86.3,58.0
2023-12-14 18:00:00+00:00,31.1,24.9,638.0,34.7,84.2,58.0
2023-12-14 19:00:00+00:00,29.7,23.3,617.0,34.2,80.4,59.0
2023-12-14 20:00:00+00:00,28.9,22.2,589.0,33.4,75.5,61.0
2023-12-14 21:00:00+00:00,28.0,21.1,565.0,32.6,71.3,63.0
2023-12-14 22:00:00+00:00,27.1,19.9,540.0,32.1,67.2,64.0
2023-12-14 23:00:00+00:00,26.1,18.9,518.0,31.6,63.8,64.0
2023-12-15 00:00:00+00:00,19.1,18.3,422.0,20.5,28.6,80.0
2023-12-15 01:00:00+00:00,21.2,18.8,503.0,23.2,38.8,76.0
2023-12-15 02:00:00+00:00,27.5,20.6,616.0,26.9,53.1,70.0
2023-12-15 03:00:00+00:00,31.8,22.8,704.0,29.2,65.4,68.0
2023-12-15 04:00:00+00:00,35.2,24.3,743.0,28.5,74.3,73.0
2023-12-15 05:00:00+00:00,36.4,26.4,758.0,26.4,81.2,82.0
2023-12-15 06:00:00+00:00,35.4,25.8,760.0,25.2,84.6,91.0
2023-12-15 07:00:00+00:00,35.2,25.7,740.0,25.4,81.3,100.0
2023-12-15 08:00:00+00:00,34.9,25.6,708.0,26.5,74.6,108.0
2023-12-15 09:00:00+00:00,35.3,27.2,708.0,29.4,72.6,110.0
2023-12-15 10:00:00+00:00,41.1,31.1,776.0,35.8,80.8,100.0
2023-12-15 11:00:00+00:00,46.4,37.0,876.0,43.9,93.8,83.0
2023-12-15 12:00:00+00:00,66.8,46.0,1194.0,59.3,133.5,61.0
2023-12-15 13:00:00+00:00,60.3,40.9,1138.0,56.0,123.8,57.0
2023-12-15 14:00:00+00:00,58.6,39.1,1057.0,51.4,110.2,53.0
2023-12-15 15:00:00+00:00,55.9,36.3,973.0,46.8,98.6,50.0
2023-12-15 16:00:00+00:00,54.7,34.3,893.0,42.8,92.8,52.0
2023-12-15 17:00:00+00:00,53.7,32.6,811.0,38.9,89.0,56.0
2023-12-15 18:00:00+00:00,51.5,29.9,724.0,34.6,82.1,60.0
2023-12-15 19:00:00+00:00,49.0,27.2,624.0,29.2,68.3,65.0
2023-12-15 20:00:00+00:00,46.4,24.6,521.0,23.3,51.5,70.0
2023-12-15 21:00:00+00:00,44.0,22.4,438.0,18.7,38.0,75.0
2023-12-15 22:00:00+00:00,41.9,20.8,378.0,15.5,28.9,79.0
2023-12-15 23:00:00+00:00,40.5,19.7,339.0,13.6,23.2,82.0
2023-12-16 00:00:00+00:00,48.1,24.9,494.0,22.4,47.2,69.0
2023-12-16 01:00:00+00:00,49.5,25.2,555.0,24.7,61.4,67.0
2023-12-16 02:00:00+00:00,54.7,28.5,642.0,27.8,80.8,66.0
2023-12-16 03:00:00+00:00,60.5,32.2,725.0,30.0,93.9,67.0
2023-12-16 04:00:00+00:00,64.5,35.0,808.0,30.2,94.9,74.0
2023-12-16 05:00:00+00:00,68.9,38.8,887.0,29.5,89.5,84.0
2023-12-16 06:00:00+00:00,66.1,37.5,923.0,29.1,83.4,92.0
2023-12-16 07:00:00+00:00,60.3,34.1,878.0,29.1,76.3,97.0
2023-12-16 08:00:00+00:00,55.9,31.5,790.0,29.4,68.4,99.0
2023-12-16 09:00:00+00:00,52.4,29.9,736.0,31.2,66.3,97.0
2023-12-16 10:00:00+00:00,50.9,30.2,745.0,35.8,73.6,87.0
2023-12-16 11:00:00+00:00,48.3,29.3,788.0,42.0,86.6,73.0
2023-12-16 12:00:00+00:00,54.1,33.6,933.0,51.6,103.7,61.0
2023-12-16 13:00:00+00:00,44.0,27.2,970.0,51.2,111.7,57.0
2023-12-16 14:00:00+00:00,48.2,30.7,1022.0,50.7,122.6,51.0
2023-12-16 15:00:00+00:00,49.6,32.2,1063.0,49.8,130.6,47.0
2023-12-16 16:00:00+00:00,49.1,32.5,1095.0,48.7,134.4,46.0
2023-12-16 17:00:00+00:00,47.6,32.0,1115.0,47.3,135.1,46.0
2023-12-16 18:00:00+00:00,44.5,30.2,1095.0,45.5,130.7,47.0
2023-12-16 19:00:00+00:00,39.2,26.8,1002.0,42.9,117.3,49.0
2023-12-16 20:00:00+00:00,33.3,22.9,867.0,39.8,98.7,53.0
2023-12-16 21:00:00+00:00,29.0,20.1,756.0,37.0,84.0,56.0
2023-12-16 22:00:00+00:00,26.8,18.7,679.0,34.3,74.5,58.0
2023-12-16 23:00:00+00:00,25.4,17.8,625.0,31.9,68.9,60.0
2023-12-17 00:00:00+00:00,27.6,19.3,731.0,36.8,77.7,55.0
2023-12-17 01:00:00+00:00,30.0,21.0,831.0,37.3,98.2,54.0
2023-12-17 02:00:00+00:00,35.9,25.1,969.0,37.9,126.4,53.0
2023-12-17 03:00:00+00:00,43.1,30.2,1077.0,38.4,146.0,57.0
2023-12-17 04:00:00+00:00,47.6,33.3,1125.0,38.5,150.0,69.0
2023-12-17 05:00:00+00:00,51.7,36.2,1143.0,38.4,145.5,85.0
2023-12-17 06:00:00+00:00,50.8,35.3,1147.0,38.7,137.6,101.0
2023-12-17 07:00:00+00:00,51.9,35.7,1135.0,39.4,124.7,119.0
2023-12-17 08:00:00+00:00,54.4,37.3,1110.0,40.5,108.5,137.0
2023-12-17 09:00:00+00:00,55.1,37.6,1100.0,42.1,98.9,144.0
2023-12-17 10:00:00+00:00,56.0,38.3,1101.0,44.4,99.0,133.0
2023-12-17 11:00:00+00:00,57.9,39.6,1117.0,47.1,105.7,111.0
2023-12-17 12:00:00+00:00,60.3,41.6,1217.0,59.7,127.9,71.0
2023-12-17 13:00:00+00:00,69.6,48.2,1255.0,59.9,135.0,63.0
2023-12-17 14:00:00+00:00,63.6,44.1,1307.0,59.9,144.6,52.0
2023-12-17 15:00:00+00:00,59.6,41.3,1333.0,59.1,150.3,44.0
2023-12-17 16:00:00+00:00,59.3,41.2,1323.0,56.8,150.1,43.0
2023-12-17 17:00:00+00:00,60.1,41.9,1288.0,53.5,146.1,45.0
2023-12-17 18:00:00+00:00,52.3,36.4,1222.0,50.1,138.0,47.0
2023-12-17 19:00:00+00:00,44.5,31.0,1106.0,46.9,124.0,49.0
2023-12-17 20:00:00+00:00,39.8,27.7,959.0,43.6,105.9,52.0
2023-12-17 21:00:00+00:00,35.3,24.5,831.0,40.1,89.5,55.0
2023-12-17 22:00:00+00:00,30.6,21.3,725.0,35.6,73.1,59.0
2023-12-17 23:00:00+00:00,27.3,18.9,638.0,30.9,58.2,62.0
2023-12-18 00:00:00+00:00,24.6,17.1,614.0,28.3,55.4,64.0
2023-12-18 01:00:00+00:00,26.7,18.4,712.0,30.0,75.7,61.0
2023-12-18 02:00:00+00:00,34.0,23.6,872.0,33.9,108.0,57.0
2023-12-18 03:00:00+00:00,39.0,27.1,962.0,35.7,129.2,57.0
2023-12-18 04:00:00+00:00,31.2,21.4,904.0,32.8,126.8,65.0
2023-12-18 05:00:00+00:00,34.3,23.2,775.0,27.9,113.4,78.0
2023-12-18 06:00:00+00:00,30.7,20.3,678.0,24.7,103.3,89.0
2023-12-18 07:00:00+00:00,31.7,20.6,644.0,24.2,101.4,97.0
2023-12-18 08:00:00+00:00,32.5,21.3,643.0,25.4,102.8,104.0
2023-12-18 09:00:00+00:00,36.4,23.9,681.0,29.0,107.7,103.0
2023-12-18 10:00:00+00:00,45.1,29.8,788.0,37.4,121.7,90.0
2023-12-18 11:00:00+00:00,54.8,36.8,935.0,48.3,139.2,70.0
2023-12-18 12:00:00+00:00,48.7,32.5,919.0,46.2,116.1,58.0
2023-12-18 13:00:00+00:00,44.0,29.3,990.0,46.2,101.2,53.0
2023-12-18 14:00:00+00:00,46.7,31.1,1082.0,46.0,80.3,47.0
2023-12-18 15:00:00+00:00,53.4,35.9,1115.0,45.0,61.9,43.0
2023-12-18 16:00:00+00:00,52.0,35.0,1040.0,43.0,49.1,45.0
2023-12-18 17:00:00+00:00,45.3,30.4,905.0,40.1,38.9,49.0
2023-12-18 18:00:00+00:00,36.9,24.7,775.0,36.3,30.4,55.0
2023-12-18 19:00:00+00:00,29.9,19.9,663.0,30.7,23.3,61.0
2023-12-18 20:00:00+00:00,26.2,17.4,554.0,24.2,17.9,69.0
2023-12-18 21:00:00+00:00,23.7,15.7,473.0,19.2,14.7,74.0
2023-12-18 22:00:00+00:00,21.8,14.5,420.0,16.3,12.6,77.0
2023-12-18 23:00:00+00:00,20.6,13.7,394.0,15.0,12.6,78.0
